user_id,cluster_id,profile
u:iEJ6,3,FAST_BURNER
u:iEMF,3,FAST_BURNER
u:iEML,3,FAST_BURNER
u:iEOL,1,REPETITION_BUILDER
u:iEP8,2,STEADY_RETAINER
u:iEPT,1,REPETITION_BUILDER
u:iEQD,1,REPETITION_BUILDER
u:iESE,2,STEADY_RETAINER
u:iETD,2,STEADY_RETAINER
u:iETy,3,FAST_BURNER
u:iEU8,2,STEADY_RETAINER
u:iEVO,1,REPETITION_BUILDER
u:iEVe,1,REPETITION_BUILDER
u:iEXW,1,REPETITION_BUILDER
u:iEXm,2,STEADY_RETAINER
u:iEZD,2,STEADY_RETAINER
u:iE_1,1,REPETITION_BUILDER
u:iEam,3,FAST_BURNER
u:iEbk,2,STEADY_RETAINER
u:iEco,1,REPETITION_BUILDER
u:iEdg,3,FAST_BURNER
u:iEe7,1,REPETITION_BUILDER
u:iEfx,1,REPETITION_BUILDER
u:iEgj,1,REPETITION_BUILDER
u:iEgs,1,REPETITION_BUILDER
u:iEim,1,REPETITION_BUILDER
u:iEjA,2,STEADY_RETAINER
u:iEk_,3,FAST_BURNER
u:iElW,3,FAST_BURNER
u:iEla,3,FAST_BURNER
u:iEoT,3,FAST_BURNER
u:iEpv,3,FAST_BURNER
u:iEr6,2,STEADY_RETAINER
u:iEri,1,REPETITION_BUILDER
u:iErm,1,REPETITION_BUILDER
u:iEsb,2,STEADY_RETAINER
u:iEtR,1,REPETITION_BUILDER
u:iEu8,1,REPETITION_BUILDER
u:iEuB,2,STEADY_RETAINER
u:iEuk,3,FAST_BURNER
u:iEuw,1,REPETITION_BUILDER
u:iEvQ,2,STEADY_RETAINER
u:iExj,1,REPETITION_BUILDER
u:iExz,3,FAST_BURNER
u:iEy5,1,REPETITION_BUILDER
u:iEyz,3,FAST_BURNER
u:iF0C,2,STEADY_RETAINER
u:iF0X,2,STEADY_RETAINER
u:iF0f,1,REPETITION_BUILDER
u:iF1Z,1,REPETITION_BUILDER
u:iF1m,2,STEADY_RETAINER
u:iF24,3,FAST_BURNER
u:iF2T,2,STEADY_RETAINER
u:iF32,2,STEADY_RETAINER
u:iF43,1,REPETITION_BUILDER
u:iF4B,2,STEADY_RETAINER
u:iF4Q,1,REPETITION_BUILDER
u:iF72,2,STEADY_RETAINER
u:iF8U,1,REPETITION_BUILDER
u:iF9w,2,STEADY_RETAINER
u:iFAm,1,REPETITION_BUILDER
u:iFBf,2,STEADY_RETAINER
u:iFCh,3,FAST_BURNER
u:iFD1,1,REPETITION_BUILDER
u:iFEc,2,STEADY_RETAINER
u:iFGq,2,STEADY_RETAINER
u:iFH5,2,STEADY_RETAINER
u:iFHh,1,REPETITION_BUILDER
u:iFI0,1,REPETITION_BUILDER
u:iFIP,1,REPETITION_BUILDER
u:iFIW,3,FAST_BURNER
u:iFK8,2,STEADY_RETAINER
u:iFMR,3,FAST_BURNER
u:iFPJ,1,REPETITION_BUILDER
u:iFQK,1,REPETITION_BUILDER
u:iFQV,2,STEADY_RETAINER
u:iFQk,2,STEADY_RETAINER
u:iFQp,1,REPETITION_BUILDER
u:iFSc,2,STEADY_RETAINER
u:iFTN,1,REPETITION_BUILDER
u:iFUj,1,REPETITION_BUILDER
u:iFVr,1,REPETITION_BUILDER
u:iFWF,2,STEADY_RETAINER
u:iFWI,1,REPETITION_BUILDER
u:iFWU,2,STEADY_RETAINER
u:iFWb,1,REPETITION_BUILDER
u:iFWu,3,FAST_BURNER
u:iFX0,1,REPETITION_BUILDER
u:iFXJ,1,REPETITION_BUILDER
u:iFXZ,1,REPETITION_BUILDER
u:iFXh,1,REPETITION_BUILDER
u:iFYK,1,REPETITION_BUILDER
u:iFZb,1,REPETITION_BUILDER
u:iF_P,1,REPETITION_BUILDER
u:iFfa,1,REPETITION_BUILDER
u:iFiK,1,REPETITION_BUILDER
u:iFjL,1,REPETITION_BUILDER
u:iFkG,3,FAST_BURNER
u:iFkQ,1,REPETITION_BUILDER
u:iFkr,1,REPETITION_BUILDER
u:iFlN,1,REPETITION_BUILDER
u:iFlm,1,REPETITION_BUILDER
u:iFm-,1,REPETITION_BUILDER
u:iFmr,3,FAST_BURNER
u:iFmw,2,STEADY_RETAINER
u:iFqS,1,REPETITION_BUILDER
u:iFrJ,1,REPETITION_BUILDER
u:iFs9,1,REPETITION_BUILDER
u:iFtf,1,REPETITION_BUILDER
u:iFux,2,STEADY_RETAINER
u:iFv_,3,FAST_BURNER
u:iFvo,1,REPETITION_BUILDER
u:iFw3,1,REPETITION_BUILDER
u:iFx_,2,STEADY_RETAINER
u:iFyQ,1,REPETITION_BUILDER
u:iG05,1,REPETITION_BUILDER
u:iG0N,1,REPETITION_BUILDER
u:iG1e,3,FAST_BURNER
u:iG35,1,REPETITION_BUILDER
u:iG3P,1,REPETITION_BUILDER
u:iG3u,1,REPETITION_BUILDER
u:iG4W,1,REPETITION_BUILDER
u:iG5V,1,REPETITION_BUILDER
u:iG6h,2,STEADY_RETAINER
u:iG6t,1,REPETITION_BUILDER
u:iG6u,1,REPETITION_BUILDER
u:iG6w,2,STEADY_RETAINER
u:iG7a,1,REPETITION_BUILDER
u:iG8k,1,REPETITION_BUILDER
u:iG9u,3,FAST_BURNER
u:iGBO,1,REPETITION_BUILDER
u:iGC1,1,REPETITION_BUILDER
u:iGCa,2,STEADY_RETAINER
u:iGDI,1,REPETITION_BUILDER
u:iGDz,1,REPETITION_BUILDER
u:iGER,1,REPETITION_BUILDER
u:iGEZ,1,REPETITION_BUILDER
u:iGFb,1,REPETITION_BUILDER
u:iGGB,2,STEADY_RETAINER
u:iGHB,1,REPETITION_BUILDER
u:iGH_,2,STEADY_RETAINER
u:iGHc,2,STEADY_RETAINER
u:iGIK,3,FAST_BURNER
u:iGIN,3,FAST_BURNER
u:iGJ_,2,STEADY_RETAINER
u:iGJd,3,FAST_BURNER
u:iGJx,1,REPETITION_BUILDER
u:iGKF,3,FAST_BURNER
u:iGKI,1,REPETITION_BUILDER
u:iGLC,1,REPETITION_BUILDER
u:iGLW,1,REPETITION_BUILDER
u:iGM1,2,STEADY_RETAINER
u:iGM7,1,REPETITION_BUILDER
u:iGMm,3,FAST_BURNER
u:iGNF,3,FAST_BURNER
u:iGNO,2,STEADY_RETAINER
u:iGNT,1,REPETITION_BUILDER
u:iGNU,1,REPETITION_BUILDER
u:iGNd,1,REPETITION_BUILDER
u:iGNy,1,REPETITION_BUILDER
u:iGOB,2,STEADY_RETAINER
u:iGOE,2,STEADY_RETAINER
u:iGOl,2,STEADY_RETAINER
u:iGOy,1,REPETITION_BUILDER
u:iGP-,1,REPETITION_BUILDER
u:iGP8,1,REPETITION_BUILDER
u:iGPZ,3,FAST_BURNER
u:iGQc,1,REPETITION_BUILDER
u:iGQi,2,STEADY_RETAINER
u:iGTh,3,FAST_BURNER
u:iGVg,1,REPETITION_BUILDER
u:iGWE,2,STEADY_RETAINER
u:iGY2,1,REPETITION_BUILDER
u:iGYD,2,STEADY_RETAINER
u:iGYa,2,STEADY_RETAINER
u:iGZ1,1,REPETITION_BUILDER
u:iGZD,1,REPETITION_BUILDER
u:iGZX,1,REPETITION_BUILDER
u:iGZg,1,REPETITION_BUILDER
u:iG_C,2,STEADY_RETAINER
u:iG_s,3,FAST_BURNER
u:iGbU,2,STEADY_RETAINER
u:iGbX,3,FAST_BURNER
u:iGc4,1,REPETITION_BUILDER
u:iGd7,1,REPETITION_BUILDER
u:iGdQ,3,FAST_BURNER
u:iGds,1,REPETITION_BUILDER
u:iGed,1,REPETITION_BUILDER
u:iGfD,1,REPETITION_BUILDER
u:iGfP,1,REPETITION_BUILDER
u:iGg0,1,REPETITION_BUILDER
u:iGg7,1,REPETITION_BUILDER
u:iGgO,1,REPETITION_BUILDER
u:iGh6,1,REPETITION_BUILDER
u:iGjX,1,REPETITION_BUILDER
u:iGkT,1,REPETITION_BUILDER
u:iGks,1,REPETITION_BUILDER
u:iGmc,1,REPETITION_BUILDER
u:iGpj,1,REPETITION_BUILDER
u:iGrK,3,FAST_BURNER
u:iGsz,1,REPETITION_BUILDER
u:iGt0,1,REPETITION_BUILDER
u:iGtP,1,REPETITION_BUILDER
u:iGtf,1,REPETITION_BUILDER
u:iGtw,2,STEADY_RETAINER
u:iGu7,2,STEADY_RETAINER
u:iGv1,1,REPETITION_BUILDER
u:iGxl,2,STEADY_RETAINER
u:iGy7,2,STEADY_RETAINER
u:iGyO,1,REPETITION_BUILDER
u:iGyr,3,FAST_BURNER
u:iGyw,1,REPETITION_BUILDER
u:iGzL,1,REPETITION_BUILDER
u:iGzS,1,REPETITION_BUILDER
u:iH1G,1,REPETITION_BUILDER
u:iH2J,3,FAST_BURNER
u:iH2l,1,REPETITION_BUILDER
u:iH3Y,1,REPETITION_BUILDER
u:iH4N,1,REPETITION_BUILDER
u:iH5D,3,FAST_BURNER
u:iH6p,2,STEADY_RETAINER
u:iH70,3,FAST_BURNER
u:iH7z,2,STEADY_RETAINER
u:iHAE,2,STEADY_RETAINER
u:iHAJ,1,REPETITION_BUILDER
u:iHDN,3,FAST_BURNER
u:iHDu,1,REPETITION_BUILDER
u:iHFF,1,REPETITION_BUILDER
u:iHFt,2,STEADY_RETAINER
u:iHGF,1,REPETITION_BUILDER
u:iHGk,2,STEADY_RETAINER
u:iHGn,3,FAST_BURNER
u:iHHT,1,REPETITION_BUILDER
u:iHHc,1,REPETITION_BUILDER
u:iHJi,3,FAST_BURNER
u:iHK5,1,REPETITION_BUILDER
u:iHKY,3,FAST_BURNER
u:iHLF,3,FAST_BURNER
u:iHLh,2,STEADY_RETAINER
u:iHNM,1,REPETITION_BUILDER
u:iHNS,3,FAST_BURNER
u:iHOF,1,REPETITION_BUILDER
u:iHOs,2,STEADY_RETAINER
u:iHOv,3,FAST_BURNER
u:iHPX,1,REPETITION_BUILDER
u:iHPk,1,REPETITION_BUILDER
u:iHPn,1,REPETITION_BUILDER
u:iHQS,1,REPETITION_BUILDER
u:iHSP,1,REPETITION_BUILDER
u:iHSz,1,REPETITION_BUILDER
u:iHTR,2,STEADY_RETAINER
u:iHTy,1,REPETITION_BUILDER
u:iHVK,1,REPETITION_BUILDER
u:iHW-,1,REPETITION_BUILDER
u:iHWx,1,REPETITION_BUILDER
u:iHX,1,REPETITION_BUILDER
u:iHXG,1,REPETITION_BUILDER
u:iHXl,2,STEADY_RETAINER
u:iHXr,1,REPETITION_BUILDER
u:iHYT,3,FAST_BURNER
u:iHZj,1,REPETITION_BUILDER
u:iH_D,1,REPETITION_BUILDER
u:iHb2,2,STEADY_RETAINER
u:iHbC,1,REPETITION_BUILDER
u:iHbm,2,STEADY_RETAINER
u:iHcZ,2,STEADY_RETAINER
u:iHes,1,REPETITION_BUILDER
u:iHgC,2,STEADY_RETAINER
u:iHge,1,REPETITION_BUILDER
u:iHgp,1,REPETITION_BUILDER
u:iHh3,1,REPETITION_BUILDER
u:iHhN,3,FAST_BURNER
u:iHiX,2,STEADY_RETAINER
u:iHim,1,REPETITION_BUILDER
u:iHlH,2,STEADY_RETAINER
u:iHls,3,FAST_BURNER
u:iHmX,2,STEADY_RETAINER
u:iHmY,2,STEADY_RETAINER
u:iHmh,1,REPETITION_BUILDER
u:iHqh,1,REPETITION_BUILDER
u:iHr7,1,REPETITION_BUILDER
u:iHwN,3,FAST_BURNER
u:iHwc,3,FAST_BURNER
u:iHxl,2,STEADY_RETAINER
u:iHy2,1,REPETITION_BUILDER
u:iHyk,1,REPETITION_BUILDER
u:iHzH,2,STEADY_RETAINER
u:iI-X,2,STEADY_RETAINER
u:iI0j,1,REPETITION_BUILDER
u:iI0u,1,REPETITION_BUILDER
u:iI1D,2,STEADY_RETAINER
u:iI1v,1,REPETITION_BUILDER
u:iI2p,1,REPETITION_BUILDER
u:iI4d,2,STEADY_RETAINER
u:iI4x,1,REPETITION_BUILDER
u:iI6l,1,REPETITION_BUILDER
u:iI7H,1,REPETITION_BUILDER
u:iI7x,1,REPETITION_BUILDER
u:iI82,1,REPETITION_BUILDER
u:iI8d,1,REPETITION_BUILDER
u:iI8f,1,REPETITION_BUILDER
u:iIBC,2,STEADY_RETAINER
u:iIBS,1,REPETITION_BUILDER
u:iIBY,1,REPETITION_BUILDER
u:iIC7,1,REPETITION_BUILDER
u:iID0,1,REPETITION_BUILDER
u:iID8,1,REPETITION_BUILDER
u:iIEF,2,STEADY_RETAINER
u:iIFe,3,FAST_BURNER
u:iIFf,1,REPETITION_BUILDER
u:iIGd,2,STEADY_RETAINER
u:iIGs,1,REPETITION_BUILDER
u:iIGw,1,REPETITION_BUILDER
u:iIHY,3,FAST_BURNER
u:iIIO,1,REPETITION_BUILDER
u:iIJ-,1,REPETITION_BUILDER
u:iIJ6,1,REPETITION_BUILDER
u:iIJi,1,REPETITION_BUILDER
u:iILp,1,REPETITION_BUILDER
u:iIO1,1,REPETITION_BUILDER
u:iIPR,2,STEADY_RETAINER
u:iIQL,3,FAST_BURNER
u:iIQg,3,FAST_BURNER
u:iISK,1,REPETITION_BUILDER
u:iISw,1,REPETITION_BUILDER
u:iITb,2,STEADY_RETAINER
u:iITf,3,FAST_BURNER
u:iIU7,1,REPETITION_BUILDER
u:iIUK,1,REPETITION_BUILDER
u:iIV2,1,REPETITION_BUILDER
u:iIWo,1,REPETITION_BUILDER
u:iIWz,2,STEADY_RETAINER
u:iIX1,1,REPETITION_BUILDER
u:iIXV,2,STEADY_RETAINER
u:iIYH,1,REPETITION_BUILDER
u:iIYT,1,REPETITION_BUILDER
u:iIYi,3,FAST_BURNER
u:iIYs,1,REPETITION_BUILDER
u:iIZ0,3,FAST_BURNER
u:iIZK,1,REPETITION_BUILDER
u:iIZZ,1,REPETITION_BUILDER
u:iI_b,1,REPETITION_BUILDER
u:iI_d,1,REPETITION_BUILDER
u:iIaY,1,REPETITION_BUILDER
u:iIb5,3,FAST_BURNER
u:iIb6,1,REPETITION_BUILDER
u:iIbo,1,REPETITION_BUILDER
u:iIcx,1,REPETITION_BUILDER
u:iIdL,3,FAST_BURNER
u:iIfP,1,REPETITION_BUILDER
u:iIgT,1,REPETITION_BUILDER
u:iIgg,1,REPETITION_BUILDER
u:iIif,1,REPETITION_BUILDER
u:iIiz,1,REPETITION_BUILDER
u:iIjF,3,FAST_BURNER
u:iIkk,3,FAST_BURNER
u:iIkv,2,STEADY_RETAINER
u:iIlv,2,STEADY_RETAINER
u:iIna,2,STEADY_RETAINER
u:iIok,3,FAST_BURNER
u:iIsD,2,STEADY_RETAINER
u:iIsv,2,STEADY_RETAINER
u:iIwA,3,FAST_BURNER
u:iIwK,3,FAST_BURNER
u:iIwy,1,REPETITION_BUILDER
u:iIx6,1,REPETITION_BUILDER
u:iIxE,1,REPETITION_BUILDER
u:iIxb,2,STEADY_RETAINER
u:iIyh,1,REPETITION_BUILDER
u:iJ0H,1,REPETITION_BUILDER
u:iJ12,3,FAST_BURNER
u:iJ19,2,STEADY_RETAINER
u:iJ1F,1,REPETITION_BUILDER
u:iJ1e,1,REPETITION_BUILDER
u:iJ1m,1,REPETITION_BUILDER
u:iJ2-,3,FAST_BURNER
u:iJ20,1,REPETITION_BUILDER
u:iJ4r,1,REPETITION_BUILDER
u:iJ5p,2,STEADY_RETAINER
u:iJ6A,2,STEADY_RETAINER
u:iJ7A,2,STEADY_RETAINER
u:iJ7B,3,FAST_BURNER
u:iJ8W,1,REPETITION_BUILDER
u:iJ9U,2,STEADY_RETAINER
u:iJAa,3,FAST_BURNER
u:iJBp,3,FAST_BURNER
u:iJC0,3,FAST_BURNER
u:iJCV,3,FAST_BURNER
u:iJCe,2,STEADY_RETAINER
u:iJE-,1,REPETITION_BUILDER
u:iJEV,1,REPETITION_BUILDER
u:iJEd,1,REPETITION_BUILDER
u:iJEt,2,STEADY_RETAINER
u:iJEu,3,FAST_BURNER
u:iJFT,1,REPETITION_BUILDER
u:iJFV,1,REPETITION_BUILDER
u:iJFZ,3,FAST_BURNER
u:iJFn,1,REPETITION_BUILDER
u:iJFp,2,STEADY_RETAINER
u:iJGj,3,FAST_BURNER
u:iJH-,2,STEADY_RETAINER
u:iJHv,2,STEADY_RETAINER
u:iJJ2,2,STEADY_RETAINER
u:iJKf,1,REPETITION_BUILDER
u:iJLc,2,STEADY_RETAINER
u:iJLr,2,STEADY_RETAINER
u:iJMP,1,REPETITION_BUILDER
u:iJMr,1,REPETITION_BUILDER
u:iJN6,1,REPETITION_BUILDER
u:iJO6,2,STEADY_RETAINER
u:iJOD,1,REPETITION_BUILDER
u:iJOc,3,FAST_BURNER
u:iJP-,1,REPETITION_BUILDER
u:iJP5,1,REPETITION_BUILDER
u:iJQ9,1,REPETITION_BUILDER
u:iJQE,1,REPETITION_BUILDER
u:iJRK,1,REPETITION_BUILDER
u:iJSd,1,REPETITION_BUILDER
u:iJT-,1,REPETITION_BUILDER
u:iJTH,3,FAST_BURNER
u:iJVH,3,FAST_BURNER
u:iJVk,1,REPETITION_BUILDER
u:iJWJ,1,REPETITION_BUILDER
u:iJWL,3,FAST_BURNER
u:iJXj,1,REPETITION_BUILDER
u:iJYS,2,STEADY_RETAINER
u:iJZL,2,STEADY_RETAINER
u:iJZo,1,REPETITION_BUILDER
u:iJ_l,3,FAST_BURNER
u:iJ_w,2,STEADY_RETAINER
u:iJ_x,1,REPETITION_BUILDER
u:iJap,2,STEADY_RETAINER
u:iJaq,2,STEADY_RETAINER
u:iJbo,1,REPETITION_BUILDER
u:iJcl,3,FAST_BURNER
u:iJd7,1,REPETITION_BUILDER
u:iJdV,3,FAST_BURNER
u:iJdZ,1,REPETITION_BUILDER
u:iJdb,1,REPETITION_BUILDER
u:iJdm,3,FAST_BURNER
u:iJfr,1,REPETITION_BUILDER
u:iJgQ,1,REPETITION_BUILDER
u:iJgW,1,REPETITION_BUILDER
u:iJh7,1,REPETITION_BUILDER
u:iJhK,1,REPETITION_BUILDER
u:iJhW,2,STEADY_RETAINER
u:iJi3,2,STEADY_RETAINER
u:iJi4,3,FAST_BURNER
u:iJjL,1,REPETITION_BUILDER
u:iJjZ,1,REPETITION_BUILDER
u:iJkI,1,REPETITION_BUILDER
u:iJkc,1,REPETITION_BUILDER
u:iJlY,1,REPETITION_BUILDER
u:iJn1,2,STEADY_RETAINER
u:iJnK,1,REPETITION_BUILDER
u:iJnt,1,REPETITION_BUILDER
u:iJnv,3,FAST_BURNER
u:iJos,3,FAST_BURNER
u:iJqb,1,REPETITION_BUILDER
u:iJrE,1,REPETITION_BUILDER
u:iJrT,2,STEADY_RETAINER
u:iJsC,1,REPETITION_BUILDER
u:iJtP,1,REPETITION_BUILDER
u:iJuA,1,REPETITION_BUILDER
u:iJu_,2,STEADY_RETAINER
u:iJuk,1,REPETITION_BUILDER
u:iJv5,2,STEADY_RETAINER
u:iJvR,1,REPETITION_BUILDER
u:iJvz,2,STEADY_RETAINER
u:iJwB,1,REPETITION_BUILDER
u:iJxI,3,FAST_BURNER
u:iJxK,2,STEADY_RETAINER
u:iJxj,1,REPETITION_BUILDER
u:iJy5,1,REPETITION_BUILDER
u:iK0-,2,STEADY_RETAINER
u:iK1p,1,REPETITION_BUILDER
u:iK2E,1,REPETITION_BUILDER
u:iK2H,1,REPETITION_BUILDER
u:iK2I,3,FAST_BURNER
u:iK2J,1,REPETITION_BUILDER
u:iK2M,1,REPETITION_BUILDER
u:iK3R,2,STEADY_RETAINER
u:iK3v,1,REPETITION_BUILDER
u:iK46,1,REPETITION_BUILDER
u:iK4B,1,REPETITION_BUILDER
u:iK4U,1,REPETITION_BUILDER
u:iK4s,1,REPETITION_BUILDER
u:iK5j,3,FAST_BURNER
u:iK5m,3,FAST_BURNER
u:iK6n,1,REPETITION_BUILDER
u:iK7A,2,STEADY_RETAINER
u:iK7B,3,FAST_BURNER
u:iK7n,1,REPETITION_BUILDER
u:iK99,1,REPETITION_BUILDER
u:iK9R,3,FAST_BURNER
u:iKAB,3,FAST_BURNER
u:iKAe,1,REPETITION_BUILDER
u:iKBM,3,FAST_BURNER
u:iKDT,1,REPETITION_BUILDER
u:iKEE,3,FAST_BURNER
u:iKFG,1,REPETITION_BUILDER
u:iKFP,1,REPETITION_BUILDER
u:iKFT,2,STEADY_RETAINER
u:iKG0,1,REPETITION_BUILDER
u:iKG9,1,REPETITION_BUILDER
u:iKGE,1,REPETITION_BUILDER
u:iKGq,1,REPETITION_BUILDER
u:iKH9,1,REPETITION_BUILDER
u:iKHM,1,REPETITION_BUILDER
u:iKHq,1,REPETITION_BUILDER
u:iKIs,1,REPETITION_BUILDER
u:iKLB,2,STEADY_RETAINER
u:iKM2,1,REPETITION_BUILDER
u:iKNE,1,REPETITION_BUILDER
u:iKNK,1,REPETITION_BUILDER
u:iKOn,1,REPETITION_BUILDER
u:iKPu,3,FAST_BURNER
u:iKRz,2,STEADY_RETAINER
u:iKS2,1,REPETITION_BUILDER
u:iKS8,1,REPETITION_BUILDER
u:iKSH,1,REPETITION_BUILDER
u:iKTj,1,REPETITION_BUILDER
u:iKTm,3,FAST_BURNER
u:iKTt,1,REPETITION_BUILDER
u:iKUO,2,STEADY_RETAINER
u:iKV1,1,REPETITION_BUILDER
u:iKV8,1,REPETITION_BUILDER
u:iKV9,2,STEADY_RETAINER
u:iKWm,1,REPETITION_BUILDER
u:iKX7,2,STEADY_RETAINER
u:iKY_,3,FAST_BURNER
u:iKYz,1,REPETITION_BUILDER
u:iKZ2,3,FAST_BURNER
u:iK_2,1,REPETITION_BUILDER
u:iK_j,2,STEADY_RETAINER
u:iKaI,2,STEADY_RETAINER
u:iKah,3,FAST_BURNER
u:iKas,1,REPETITION_BUILDER
u:iKaw,1,REPETITION_BUILDER
u:iKaz,3,FAST_BURNER
u:iKc3,1,REPETITION_BUILDER
u:iKdz,1,REPETITION_BUILDER
u:iKgK,1,REPETITION_BUILDER
u:iKgw,1,REPETITION_BUILDER
u:iKh4,3,FAST_BURNER
u:iKiV,1,REPETITION_BUILDER
u:iKiv,1,REPETITION_BUILDER
u:iKjg,1,REPETITION_BUILDER
u:iKkM,1,REPETITION_BUILDER
u:iKoc,2,STEADY_RETAINER
u:iKpW,2,STEADY_RETAINER
u:iKre,1,REPETITION_BUILDER
u:iKrh,1,REPETITION_BUILDER
u:iKrz,2,STEADY_RETAINER
u:iKsL,1,REPETITION_BUILDER
u:iKsc,2,STEADY_RETAINER
u:iKtT,3,FAST_BURNER
u:iKtc,2,STEADY_RETAINER
u:iKuT,2,STEADY_RETAINER
u:iKwT,1,REPETITION_BUILDER
u:iKwZ,2,STEADY_RETAINER
u:iKwn,1,REPETITION_BUILDER
u:iKyl,1,REPETITION_BUILDER
u:iKz4,2,STEADY_RETAINER
u:iKzG,2,STEADY_RETAINER
u:iL--,1,REPETITION_BUILDER
u:iL-x,1,REPETITION_BUILDER
u:iL0l,2,STEADY_RETAINER
u:iL1T,2,STEADY_RETAINER
u:iL1b,1,REPETITION_BUILDER
u:iL1x,1,REPETITION_BUILDER
u:iL2_,1,REPETITION_BUILDER
u:iL34,1,REPETITION_BUILDER
u:iL3a,1,REPETITION_BUILDER
u:iL4G,1,REPETITION_BUILDER
u:iL4d,1,REPETITION_BUILDER
u:iL5D,2,STEADY_RETAINER
u:iL6k,1,REPETITION_BUILDER
u:iL7R,1,REPETITION_BUILDER
u:iL7_,1,REPETITION_BUILDER
u:iL7d,1,REPETITION_BUILDER
u:iL83,1,REPETITION_BUILDER
u:iL8y,2,STEADY_RETAINER
u:iL91,1,REPETITION_BUILDER
u:iL9E,2,STEADY_RETAINER
u:iL9K,1,REPETITION_BUILDER
u:iLBD,1,REPETITION_BUILDER
u:iLBJ,3,FAST_BURNER
u:iLC3,1,REPETITION_BUILDER
u:iLDd,2,STEADY_RETAINER
u:iLDq,2,STEADY_RETAINER
u:iLE7,1,REPETITION_BUILDER
u:iLES,3,FAST_BURNER
u:iLFL,2,STEADY_RETAINER
u:iLG0,1,REPETITION_BUILDER
u:iLIc,3,FAST_BURNER
u:iLK9,1,REPETITION_BUILDER
u:iLKK,2,STEADY_RETAINER
u:iLKp,1,REPETITION_BUILDER
u:iLM7,1,REPETITION_BUILDER
u:iLNG,3,FAST_BURNER
u:iLNj,2,STEADY_RETAINER
u:iLNy,1,REPETITION_BUILDER
u:iLO5,3,FAST_BURNER
u:iLO_,1,REPETITION_BUILDER
u:iLOt,1,REPETITION_BUILDER
u:iLPI,1,REPETITION_BUILDER
u:iLPc,1,REPETITION_BUILDER
u:iLPh,2,STEADY_RETAINER
u:iLQG,1,REPETITION_BUILDER
u:iLRo,1,REPETITION_BUILDER
u:iLSD,2,STEADY_RETAINER
u:iLSG,2,STEADY_RETAINER
u:iLSM,1,REPETITION_BUILDER
u:iLSe,3,FAST_BURNER
u:iLSx,1,REPETITION_BUILDER
u:iLTh,2,STEADY_RETAINER
u:iLTt,1,REPETITION_BUILDER
u:iLVQ,1,REPETITION_BUILDER
u:iLWN,1,REPETITION_BUILDER
u:iLXI,3,FAST_BURNER
u:iLXq,1,REPETITION_BUILDER
u:iLYa,2,STEADY_RETAINER
u:iLZI,1,REPETITION_BUILDER
u:iL_o,3,FAST_BURNER
u:iL_x,1,REPETITION_BUILDER
u:iLb9,1,REPETITION_BUILDER
u:iLbA,1,REPETITION_BUILDER
u:iLbO,3,FAST_BURNER
u:iLby,1,REPETITION_BUILDER
u:iLdG,3,FAST_BURNER
u:iLds,1,REPETITION_BUILDER
u:iLeo,1,REPETITION_BUILDER
u:iLes,1,REPETITION_BUILDER
u:iLf9,3,FAST_BURNER
u:iLfK,2,STEADY_RETAINER
u:iLi6,1,REPETITION_BUILDER
u:iLj2,1,REPETITION_BUILDER
u:iLjE,1,REPETITION_BUILDER
u:iLk8,1,REPETITION_BUILDER
u:iLkU,1,REPETITION_BUILDER
u:iLlZ,2,STEADY_RETAINER
u:iLmE,2,STEADY_RETAINER
u:iLml,3,FAST_BURNER
u:iLn0,1,REPETITION_BUILDER
u:iLpp,1,REPETITION_BUILDER
u:iLqz,2,STEADY_RETAINER
u:iLsL,3,FAST_BURNER
u:iLsk,3,FAST_BURNER
u:iLt_,1,REPETITION_BUILDER
u:iLuZ,1,REPETITION_BUILDER
u:iLv7,1,REPETITION_BUILDER
u:iLv9,2,STEADY_RETAINER
u:iLvn,1,REPETITION_BUILDER
u:iLvz,1,REPETITION_BUILDER
u:iLyM,2,STEADY_RETAINER
u:iLyP,1,REPETITION_BUILDER
u:iM-g,1,REPETITION_BUILDER
u:iM0N,1,REPETITION_BUILDER
u:iM0P,1,REPETITION_BUILDER
u:iM2C,1,REPETITION_BUILDER
u:iM39,1,REPETITION_BUILDER
u:iM3L,3,FAST_BURNER
u:iM3e,2,STEADY_RETAINER
u:iM4K,1,REPETITION_BUILDER
u:iM52,2,STEADY_RETAINER
u:iM5E,1,REPETITION_BUILDER
u:iM6x,2,STEADY_RETAINER
u:iM7R,3,FAST_BURNER
u:iM92,1,REPETITION_BUILDER
u:iM9k,1,REPETITION_BUILDER
u:iMCc,1,REPETITION_BUILDER
u:iMDF,1,REPETITION_BUILDER
u:iMDQ,1,REPETITION_BUILDER
u:iMDi,2,STEADY_RETAINER
u:iME-,3,FAST_BURNER
u:iMEI,2,STEADY_RETAINER
u:iMEi,2,STEADY_RETAINER
u:iMEs,2,STEADY_RETAINER
u:iMEv,2,STEADY_RETAINER
u:iMFD,1,REPETITION_BUILDER
u:iMFU,2,STEADY_RETAINER
u:iMFt,1,REPETITION_BUILDER
u:iMGU,1,REPETITION_BUILDER
u:iMGn,1,REPETITION_BUILDER
u:iMH6,3,FAST_BURNER
u:iMHU,1,REPETITION_BUILDER
u:iMIL,3,FAST_BURNER
u:iMIS,1,REPETITION_BUILDER
u:iMJ5,1,REPETITION_BUILDER
u:iML6,2,STEADY_RETAINER
u:iMM8,3,FAST_BURNER
